feature,mi_stage,mi_q,spearman_abs_q,domain_instability_C1_C4,feature_score
ch7_band_power_q4__delta,0.0,0.02241202433688283,0.03260144808226376,0.4365243953409782,-0.03573534838428827
ch2_ptp__slope,0.025939552764918883,0.15062984316019046,0.012686013223424985,0.6861516531306746,-0.03641182832214264
ch7_wp_energy_ratio_7__slope,0.07137483102501596,0.03827295420586352,0.11920883504839914,0.8704953464356048,-0.03660171171552949
ch1_wp_energy_ratio_7__delta,0.02101401811703507,0.12929528018991077,0.015099572332849061,0.6456944526954468,-0.0367761170289679
ch7_wp_energy_ratio_1__delta,0.0678568985696899,0.02043796475206694,0.07628599747283504,0.7840440322011809,-0.03815409712775704
ch7_wp_energy_max_ratio__delta,0.0678568985696899,0.02043796475206694,0.07628599747283504,0.7840440322011809,-0.03815409712775704
ch7_wp_entropy__delta,0.0664460677836094,0.01925703559178693,0.07889772483853905,0.7825338647392339,-0.03831236562785703
ch7_wp_energy_ratio_4__delta,0.06469453367253886,0.020251117115196227,0.0777098691270271,0.7836444106629914,-0.039139675442339344
ch2_spec_centroid__delta,0.0009299604046630883,0.1191447051592478,0.10443813463567873,0.7160645227978111,-0.03949257928430642
ch6_wp_energy_max_ratio__delta,0.0,0.011747465134622548,0.023128530382899724,0.4549638921317845,-0.04044054632202404
ch7_band_power_q1__delta,0.02675642112887866,0.07932509809622834,0.061791560993019946,0.7201462490934989,-0.04176201716113323
ch7_total_power__delta,0.026315271959659547,0.07922329597974676,0.061805576989615946,0.7201298624188506,-0.04194136192608897
ch2_wp_energy_ratio_1__delta,0.0,0.05293702372091813,0.058255977851687776,0.6021048278320676,-0.044322633873046996
ch2_wp_energy_max_ratio__delta,0.0,0.05293702372091813,0.058255977851687776,0.6021048278320676,-0.044322633873046996
ch7_dom_power__delta,0.0,0.003781265759791097,0.03562131934884407,0.5022654783119809,-0.044372668046373076
ch4_dom_freq_norm__delta,0.03195481039028536,0.03278779900501494,0.00110510709598636,0.6147645978176386,-0.04461652998441222
ch1_dom_freq_norm__slope,0.02024989910756747,0.14228854489256682,0.058640353381493024,0.825772598405273,-0.04679130877290145
ch7_shape_factor__slope,0.004212054166734536,0.15770380656814575,0.018849451422136336,0.7286050901278807,-0.04711746334575034
ch2_max__delta,0.006911924048538243,0.038539766246233675,0.013427757222183484,0.5858598935916386,-0.04871363713798059
ch7_wp_energy_ratio_2__delta,0.03715516271652053,0.036165758401480064,0.060721977252783915,0.7812003448413831,-0.04986518519613497
ch7_wp_energy_ratio_8__delta,0.04374315994058042,0.004777446352249859,0.06491434423460658,0.7847417818441741,-0.05130081855988868
ch7_wp_energy_ratio_5__delta,0.033159099060212194,0.020967070416043176,0.075593957640907,0.7838907387798467,-0.05149000348558028
ch6_dom_freq_norm__delta,0.009504597473978471,0.027202736538355587,0.00995500487240141,0.6217000458169349,-0.05335448884176883
ch2_min__delta,0.0,0.03446650984627864,0.020603529962492165,0.6130095408836748,-0.053555522439636814
ch3_dom_freq_norm__rel,0.03311278353870817,0.006625430138286426,0.06885498138018784,0.7862896245110265,-0.05469543863525325
ch1_dom_freq_norm__delta,0.04060121198947808,0.0,0.022926705148931834,0.7485760616651825,-0.05583366348981132
ch7_wp_energy_ratio_6__delta,0.034965713520660247,0.010346565495702675,0.04844696423394952,0.7848540712948671,-0.05639927041052266
ch7_wp_energy_ratio_7__delta,0.02505876800954354,0.01581913088370146,0.054475546769820485,0.7850151210227768,-0.05857480677739662
ch7_wp_energy_ratio_3__delta,0.014788340850914627,0.016040251420583296,0.07223028645782352,0.7836961012978197,-0.05969217460384312
ch7_spec_centroid__delta,0.017975132839570085,0.0,0.025174001886127197,0.7039897222684787,-0.05972304562285942
ch2_ptp__delta,0.0,0.015457632632040141,0.007862206467864775,0.6641170129283719,-0.0631447273393367
ch3_dom_freq_norm__slope,0.0,0.0,0.15165743329500372,0.8717662757814673,-0.06442801258389617
ch7_band_ratio_q4_q1__delta,0.0,0.008968447119045653,0.01288523687063266,0.6914219077017988,-0.06599816441474154
ch3_dom_freq_norm__delta,0.0,0.0,0.0685260563099003,0.7862896245110265,-0.0683500540046176
